record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,registro_de_uso_timestamp,wearlog_type_v2,wearlog_event_v2,wearlog_off_v2,reason_v2,wearlog_on_v2,wearlog_bed_v2,radius_v2,wearlog_bag_v2,wearlog_place_v2,wearlog_motion_v2,wearlog_past_v2,wearlog_bp_v2,wearlog_past_off_v2,wearlog_past_on_v2,wearlog_past_sleep_v2,radius_past_time_v2,radius_past_v2,radius_past_back_v2,wearlog_past_bag_v2,wearlog_past_location_v2,wearlog_past_motion_v2,uuid_v2,startdate_v2,enddate_v2,scheduledate_v2,status_v2,supplementaldata_v2,serializedresult_v2,registro_de_uso_complete
FUSPCEU_S010,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUSPCEU_S010,registro_de_uso,1,,,,,0,5,,,,,,,,,,,,,,,,,,,,4E799480-9ABA-11EF-8F94-EBAC4B70C92C,"2024-11-04 15:37:24","2024-11-04 15:37:44",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-04 15:37:44"",    ""utcTime"": ""2024-11-04 14:37:24.295918Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""10""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,2,,,,,0,0,"2024-11-04 22:47",4,,,,1,,0,,,,,,,,,,,,D25CBCA0-9AF6-11EF-8836-41A432C12A93,"2024-11-04 22:50:35","2024-11-04 22:51:39",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-04 22:51:39"",    ""utcTime"": ""2024-11-04 21:50:35.370222Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,3,,,,,0,2,,,,"2024-11-04 22:48",,,,,,,,,,,,,,,,78B2AD30-9AF7-11EF-AC68-A75467AE02F8,"2024-11-04 22:55:14","2024-11-04 22:55:50",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-04 22:55:50"",    ""utcTime"": ""2024-11-04 21:55:14.435829Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,4,,,,,0,1,,,"2024-11-05 07:18",,,,,,,,,,,,,,,,,B154F4E0-9B3D-11EF-BFB6-FB4B8AD4308A,"2024-11-05 07:17:54","2024-11-05 07:18:32",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-05 07:18:33"",    ""utcTime"": ""2024-11-05 06:17:54.222321Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,5,,,,,0,0,"2024-11-05 07:47",2,,,,1,,0,,,,,,,,,,,,AD8A5B80-9B41-11EF-9E23-F3E24682FE26,"2024-11-05 07:46:25","2024-11-05 07:48:08",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-05 07:48:09"",    ""utcTime"": ""2024-11-05 06:46:25.848625Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,6,,,,,0,1,,,"2024-11-05 08:14",,,,,,,,,,,,,,,,,A0260670-9B45-11EF-9E23-F3E24682FE26,"2024-11-05 08:14:41","2024-11-05 08:14:54",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-05 08:14:55"",    ""utcTime"": ""2024-11-05 07:14:41.367374Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,7,,,,,0,2,"2024-11-05 22:40",,,"2024-11-05 22:40",,,,,,,,,,,,,,,,7B4DEA10-9BBE-11EF-9B31-8B386B55C907,"2024-11-05 22:39:48","2024-11-05 22:40:30",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-05 22:40:31"",    ""utcTime"": ""2024-11-05 21:39:48.657376Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""20""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,8,,,,,0,1,,,"2024-11-06 07:09",,,,,,,,,,,,,,,,,A199B770-9C05-11EF-9F5D-5FAB2031EE11,"2024-11-06 07:09:07","2024-11-06 07:09:48",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-06 07:09:49"",    ""utcTime"": ""2024-11-06 06:09:07.175296Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,9,,,,,0,2,,,,"2024-11-06 22:22",,,,,,,,,,,,,,,,249199C0-9C85-11EF-9666-9B505BB0EF89,"2024-11-06 22:21:52","2024-11-06 22:23:46",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-06 22:23:46"",    ""utcTime"": ""2024-11-06 21:21:52.988749Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,10,,,,,0,1,,,"2024-11-07 07:19",,,,,,,,,,,,,,,,,88DB2A90-9CD0-11EF-A957-830C52FBF314,"2024-11-07 07:21:33","2024-11-07 07:21:53",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-07 07:21:53"",    ""utcTime"": ""2024-11-07 06:21:33.497391Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,11,,,,,0,2,,,,"2024-11-07 23:01",,,,,,,,,,,,,,,,BE338AB0-9D53-11EF-A562-6F7E18BC216C,"2024-11-07 23:00:47","2024-11-07 23:01:56",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-07 23:01:56"",    ""utcTime"": ""2024-11-07 22:00:47.067638Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,12,,,,,0,1,,,"2024-11-08 07:26",,,,,,,,,,,,,,,,,61E31090-9D9A-11EF-9866-F7BC4094C1E9,"2024-11-08 07:26:26","2024-11-08 07:26:55",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-08 07:26:56"",    ""utcTime"": ""2024-11-08 06:26:26.457163Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S010,registro_de_uso,13,,,,,0,2,,,,"2024-11-09 00:16",,,,,,,,,,,,,,,,672006C0-9E27-11EF-AE85-3F368B7AC0B7,"2024-11-09 00:15:54","2024-11-09 00:17:11",,1,"{    ""devicemanufacturer"": ""Xiaomi"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""13"",    ""syncdate"": ""2024-11-09 00:17:11"",    ""utcTime"": ""2024-11-08 23:15:54.283915Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.4"",    ""configversion"": ""3"",    ""devicemodel"": ""M2101K6G"",    ""percentComplete"": ""15""  }",result.zip,0
