record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,registro_de_uso_timestamp,wearlog_type_v2,wearlog_event_v2,wearlog_off_v2,reason_v2,wearlog_on_v2,wearlog_bed_v2,radius_v2,wearlog_bag_v2,wearlog_place_v2,wearlog_motion_v2,wearlog_past_v2,wearlog_bp_v2,wearlog_past_off_v2,wearlog_past_on_v2,wearlog_past_sleep_v2,radius_past_time_v2,radius_past_v2,radius_past_back_v2,wearlog_past_bag_v2,wearlog_past_location_v2,wearlog_past_motion_v2,uuid_v2,startdate_v2,enddate_v2,scheduledate_v2,status_v2,supplementaldata_v2,serializedresult_v2,registro_de_uso_complete
FUSPCEU_S025,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUSPCEU_S025,registro_de_uso,1,,,,,0,5,,,,,,,,,,,,,,,,,,,,DF6F0A90-E242-11EF-BDB2-EFB44A9A7436,"2025-02-03 16:23:51","2025-02-03 16:24:22",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-03 16:24:23"",    ""utcTime"": ""2025-02-03 15:23:51.608436Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""10""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,2,,,,,0,0,"2025-02-03 19:48",2,,,,1,,0,,,,,,,,,,,,5D7824A0-E25F-11EF-BDB2-EFB44A9A7436,"2025-02-03 19:47:48","2025-02-03 19:49:28",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-03 19:49:29"",    ""utcTime"": ""2025-02-03 18:47:48.970736Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,3,,,,,0,1,,,"2025-02-03 20:20",,,,,,,,,,,,,,,,,E2C44D10-E263-11EF-BDB2-EFB44A9A7436,"2025-02-03 20:20:10","2025-02-03 20:20:23",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-03 20:20:23"",    ""utcTime"": ""2025-02-03 19:20:10.593905Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,4,,,,,1,,,,,,,,,,0,1,"2025-02-03 22:30",,,,,,1,,0,BFB75CC0-E279-11EF-BDB2-EFB44A9A7436,"2025-02-03 22:56:40","2025-02-03 22:57:11",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-03 22:57:12"",    ""utcTime"": ""2025-02-03 21:56:40.716596Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,5,,,,,1,,,,,,,,,,2,1,,,"2025-02-03 22:30",,,,,,,D852F410-E279-11EF-BDB2-EFB44A9A7436,"2025-02-03 22:57:22","2025-02-03 22:57:49",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-03 22:57:49"",    ""utcTime"": ""2025-02-03 21:57:22.001501Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""20""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,6,,,,,0,1,,,"2025-02-04 08:24",,,,,,,,,,,,,,,,,15FED1E0-E2C9-11EF-BDB2-EFB44A9A7436,"2025-02-04 08:24:35","2025-02-04 08:24:52",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-04 08:24:53"",    ""utcTime"": ""2025-02-04 07:24:35.710091Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,7,,,,,0,0,"2025-02-04 10:26",2,,,,0,"encima de la mesa",0,,,,,,,,,,,,06F8C7D0-E2DA-11EF-BDB2-EFB44A9A7436,"2025-02-04 10:25:51","2025-02-04 10:26:46",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-04 10:26:46"",    ""utcTime"": ""2025-02-04 09:25:51.949028Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""34""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,8,,,,,0,1,,,"2025-02-04 10:58",,,,,,,,,,,,,,,,,93F1F720-E2DE-11EF-BDB2-EFB44A9A7436,"2025-02-04 10:58:26","2025-02-04 10:58:48",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-04 10:58:49"",    ""utcTime"": ""2025-02-04 09:58:26.450437Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,9,,,,,0,0,"2025-02-04 15:48",4,,,,0,"encima de lamesa",0,,,,,,,,,,,,1E6E0E20-E307-11EF-BDB2-EFB44A9A7436,"2025-02-04 15:48:38","2025-02-04 15:49:16",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-04 15:49:17"",    ""utcTime"": ""2025-02-04 14:48:38.658029Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""34""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,10,,,,,0,1,,,"2025-02-04 16:59",,,,,,,,,,,,,,,,,F7D07370-E310-11EF-BDB2-EFB44A9A7436,"2025-02-04 16:59:08","2025-02-04 16:59:18",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-04 16:59:19"",    ""utcTime"": ""2025-02-04 15:59:08.839748Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,11,,,,,0,0,"2025-02-04 22:15",3,,,,0,"encima de la mesa",0,,,,,,,,,,,,199A7D80-E33D-11EF-BDB2-EFB44A9A7436,"2025-02-04 22:15:03","2025-02-04 22:15:44",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-04 22:15:45"",    ""utcTime"": ""2025-02-04 21:15:03.384877Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""34""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,12,,,,,0,2,,,,"2025-02-04 23:04",,,,,,,,,,,,,,,,FB87A6E0-E343-11EF-BDB2-EFB44A9A7436,"2025-02-04 23:04:19","2025-02-04 23:05:01",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-04 23:05:01"",    ""utcTime"": ""2025-02-04 22:04:19.406494Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,13,,,,,1,,,,,,,,,,1,1,,"2025-02-05 08:05",,,,,,,,924117F0-E390-11EF-BDB2-EFB44A9A7436,"2025-02-05 08:12:34","2025-02-05 08:12:59",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-05 08:12:59"",    ""utcTime"": ""2025-02-05 07:12:34.031394Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""20""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,14,,,,,0,0,"2025-02-05 19:28",2,,,,0,"en la mesa",0,,,,,,,,,,,,F3E44640-E3EE-11EF-B7FA-8792036ADE0D,"2025-02-05 19:28:10","2025-02-05 19:28:32",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-05 19:28:32"",    ""utcTime"": ""2025-02-05 18:28:10.532292Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""34""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,15,,,,,0,1,,,"2025-02-05 21:04",,,,,,,,,,,,,,,,,75316590-E3FC-11EF-B7FA-8792036ADE0D,"2025-02-05 21:04:50","2025-02-05 21:05:04",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-05 21:05:04"",    ""utcTime"": ""2025-02-05 20:04:50.921686Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S025,registro_de_uso,16,,,,,0,0,"2025-02-05 21:20",3,,,,0,"encima del mueble de la televisión ",0,,,,,,,,,,,,953A29B0-E3FE-11EF-B7FA-8792036ADE0D,"2025-02-05 21:20:03","2025-02-05 21:20:42",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.2"",    ""syncdate"": ""2025-02-05 21:20:42"",    ""utcTime"": ""2025-02-05 20:20:03.659062Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone12,8"",    ""percentComplete"": ""34""  }",result.zip,0
