record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,registro_de_uso_timestamp,wearlog_type_v2,wearlog_event_v2,wearlog_off_v2,reason_v2,wearlog_on_v2,wearlog_bed_v2,radius_v2,wearlog_bag_v2,wearlog_place_v2,wearlog_motion_v2,wearlog_past_v2,wearlog_bp_v2,wearlog_past_off_v2,wearlog_past_on_v2,wearlog_past_sleep_v2,radius_past_time_v2,radius_past_v2,radius_past_back_v2,wearlog_past_bag_v2,wearlog_past_location_v2,wearlog_past_motion_v2,uuid_v2,startdate_v2,enddate_v2,scheduledate_v2,status_v2,supplementaldata_v2,serializedresult_v2,registro_de_uso_complete
FUSPCEU_S024,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUSPCEU_S024,registro_de_uso,1,,,,,0,5,,,,,,,,,,,,,,,,,,,,E4C8F9B0-E242-11EF-BA79-25BF0E90B280,"2025-02-03 16:24:00","2025-02-03 16:24:17",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.2"",    ""syncdate"": ""2025-02-03 16:24:18"",    ""utcTime"": ""2025-02-03 15:24:00.586927Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""10""  }",result.zip,0
FUSPCEU_S024,registro_de_uso,2,,,,,1,,,,,,,,,,1,1,,"2025-02-03 20:00",,,,,,,,9E4E3130-E26A-11EF-8219-BD7EE9C51B53,"2025-02-03 21:08:22","2025-02-03 21:08:43",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.2"",    ""syncdate"": ""2025-02-03 21:08:44"",    ""utcTime"": ""2025-02-03 20:08:22.211917Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""20""  }",result.zip,0
FUSPCEU_S024,registro_de_uso,3,,,,,0,0,"2025-02-04 08:40",1,,,,1,,1,,,,,,,,,,,,BCE44650-E2CB-11EF-9840-E94DBB113032,"2025-02-04 08:43:34","2025-02-04 08:44:37",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.2"",    ""syncdate"": ""2025-02-04 08:44:37"",    ""utcTime"": ""2025-02-04 07:43:34.708910Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S024,registro_de_uso,4,,,,,0,1,,,"2025-02-04 08:50",,,,,,,,,,,,,,,,,938E6310-E2CD-11EF-9840-E94DBB113032,"2025-02-04 08:56:44","2025-02-04 08:56:59",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.2"",    ""syncdate"": ""2025-02-04 11:00:24.771378"",    ""utcTime"": ""2025-02-04 07:56:44.353294Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S024,registro_de_uso,5,,,,,1,,,,,,,,,,0,1,"2025-02-04 18:20",,,,,,1,,0,CFBE0120-E31C-11EF-8AE8-85E30340D5F0,"2025-02-04 18:23:55","2025-02-04 18:24:18",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.2"",    ""syncdate"": ""2025-02-04 18:24:18"",    ""utcTime"": ""2025-02-04 17:23:55.570351Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S024,registro_de_uso,6,,,,,1,,,,,,,,,,0,1,"2025-02-04 22:00",,,,,,1,,0,D0090EE0-E353-11EF-AC7D-2F0FCA18E07C,"2025-02-05 00:57:38","2025-02-05 00:58:27",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.2"",    ""syncdate"": ""2025-02-05 00:58:27"",    ""utcTime"": ""2025-02-04 23:57:38.382476Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S024,registro_de_uso,7,,,,,0,0,"2025-02-05 19:00",1,,,,1,,0,,,,,,,,,,,,FA3B8880-E3EB-11EF-A5FC-516A354AD1FE,"2025-02-05 19:06:52","2025-02-05 19:07:50",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.2"",    ""syncdate"": ""2025-02-05 19:07:51"",    ""utcTime"": ""2025-02-05 18:06:52.680552Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S024,registro_de_uso,8,,,,,1,,,,,,,,,,1,1,,"2025-02-05 20:30",,,,,,,,6FEE46E0-E409-11EF-8F75-B7F3E1552E8D,"2025-02-05 22:37:45","2025-02-05 22:38:09",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.2"",    ""syncdate"": ""2025-02-05 22:38:10"",    ""utcTime"": ""2025-02-05 21:37:45.549906Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""20""  }",result.zip,0
FUSPCEU_S024,registro_de_uso,9,,,,,1,,,,,,,,,,0,1,"2025-02-05 22:00",,,,,,1,,0,82FAFC60-E409-11EF-8F75-B7F3E1552E8D,"2025-02-05 22:38:17","2025-02-05 22:38:44",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""18.2"",    ""syncdate"": ""2025-02-05 22:38:44"",    ""utcTime"": ""2025-02-05 21:38:17.510329Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""3"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""29""  }",result.zip,0
