record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,registro_de_uso_timestamp,wearlog_type_v2,wearlog_event_v2,wearlog_off_v2,reason_v2,wearlog_on_v2,wearlog_bed_v2,radius_v2,wearlog_bag_v2,wearlog_place_v2,wearlog_motion_v2,wearlog_past_v2,wearlog_bp_v2,wearlog_past_off_v2,wearlog_past_on_v2,wearlog_past_sleep_v2,radius_past_time_v2,radius_past_v2,radius_past_back_v2,wearlog_past_bag_v2,wearlog_past_location_v2,wearlog_past_motion_v2,uuid_v2,startdate_v2,enddate_v2,scheduledate_v2,status_v2,supplementaldata_v2,serializedresult_v2,registro_de_uso_complete
FUSPCEU_S007,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUSPCEU_S007,registro_de_uso,1,,,,,0,5,,,,,,,,,,,,,,,,,,,,4DC55270-8FB3-11EF-BD98-69710FFDDB0C,"2024-10-21 15:49:33","2024-10-21 15:49:51",,1,"{    ""devicemanufacturer"": ""Google"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2024-10-21 15:49:52"",    ""utcTime"": ""2024-10-21 13:49:33.847251Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.1.3"",    ""configversion"": ""3"",    ""devicemodel"": ""Pixel 7 Pro"",    ""percentComplete"": ""10""  }",result.zip,0
FUSPCEU_S007,registro_de_uso,2,,,,,0,0,"2024-10-21 23:52",4,,,,1,,0,,,,,,,,,,,,C2DA7C00-8FF6-11EF-8268-A925A2F004E5,"2024-10-21 23:52:26","2024-10-21 23:53:20",,1,"{    ""devicemanufacturer"": ""Google"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2024-10-21 23:53:20"",    ""utcTime"": ""2024-10-21 21:52:26.560546Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.1.3"",    ""configversion"": ""3"",    ""devicemodel"": ""Pixel 7 Pro"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S007,registro_de_uso,3,,,,,0,1,,,"2024-10-22 08:45",,,,,,,,,,,,,,,,,422CC900-9041-11EF-8268-A925A2F004E5,"2024-10-22 08:45:42","2024-10-22 08:45:57",,1,"{    ""devicemanufacturer"": ""Google"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2024-10-22 08:45:57"",    ""utcTime"": ""2024-10-22 06:45:42.927949Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.1.3"",    ""configversion"": ""3"",    ""devicemodel"": ""Pixel 7 Pro"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S007,registro_de_uso,4,,,,,0,0,"2024-10-22 23:35",4,,,,1,,0,,,,,,,,,,,,949053C0-90BD-11EF-A941-470FD2ED8316,"2024-10-22 23:35:38","2024-10-22 23:36:05",,1,"{    ""devicemanufacturer"": ""Google"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2024-10-22 23:36:05"",    ""utcTime"": ""2024-10-22 21:35:38.748707Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.1.3"",    ""configversion"": ""3"",    ""devicemodel"": ""Pixel 7 Pro"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S007,registro_de_uso,5,,,,,1,,,,,,,,,,1,1,,"2024-10-23 08:30",,,,,,,,E1D74A80-910D-11EF-A941-470FD2ED8316,"2024-10-23 09:10:28","2024-10-23 09:10:58",,1,"{    ""devicemanufacturer"": ""Google"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2024-10-23 09:10:59"",    ""utcTime"": ""2024-10-23 07:10:28.136561Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.1.3"",    ""configversion"": ""3"",    ""devicemodel"": ""Pixel 7 Pro"",    ""percentComplete"": ""20""  }",result.zip,0
FUSPCEU_S007,registro_de_uso,6,,,,,0,0,"2024-10-24 00:41",4,,,,1,,0,,,,,,,,,,,,E5CAD1C0-918F-11EF-A941-470FD2ED8316,"2024-10-24 00:41:09","2024-10-24 00:41:30",,1,"{    ""devicemanufacturer"": ""Google"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2024-10-24 00:41:31"",    ""utcTime"": ""2024-10-23 22:41:09.340556Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.1.3"",    ""configversion"": ""3"",    ""devicemodel"": ""Pixel 7 Pro"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S007,registro_de_uso,7,,,,,0,0,"2024-10-24 20:08",0,,,,1,,0,,,,,,,,,,,,F8D4CB10-9232-11EF-984C-9B4DBBDBE11C,"2024-10-24 20:08:29","2024-10-24 20:09:07",,1,"{    ""devicemanufacturer"": ""Google"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2024-10-24 20:09:08"",    ""utcTime"": ""2024-10-24 18:08:29.249354Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.1.3"",    ""configversion"": ""3"",    ""devicemodel"": ""Pixel 7 Pro"",    ""percentComplete"": ""29""  }",result.zip,0
FUSPCEU_S007,registro_de_uso,8,,,,,0,1,,,"2024-10-24 21:50",,,,,,,,,,,,,,,,,45AD4E90-9241-11EF-984C-9B4DBBDBE11C,"2024-10-24 21:50:51","2024-10-24 21:51:01",,1,"{    ""devicemanufacturer"": ""Google"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2024-10-24 21:51:02"",    ""utcTime"": ""2024-10-24 19:50:51.129498Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.1.3"",    ""configversion"": ""3"",    ""devicemodel"": ""Pixel 7 Pro"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S007,registro_de_uso,9,,,,,0,2,,,,"2024-10-24 23:03",,,,,,,,,,,,,,,,754C9390-924B-11EF-984C-9B4DBBDBE11C,"2024-10-24 23:03:45","2024-10-24 23:04:04",,1,"{    ""devicemanufacturer"": ""Google"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2024-10-24 23:04:05"",    ""utcTime"": ""2024-10-24 21:03:45.993093Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.1.3"",    ""configversion"": ""3"",    ""devicemodel"": ""Pixel 7 Pro"",    ""percentComplete"": ""15""  }",result.zip,0
FUSPCEU_S007,registro_de_uso,10,,,,,1,,,,,,,,,,1,1,,"2024-10-25 08:50",,,,,,,,87D153C0-92A0-11EF-B07D-0D7DE62E5152,"2024-10-25 09:12:44","2024-10-25 09:13:18",,1,"{    ""devicemanufacturer"": ""Google"",    ""deviceplatform"": ""Android"",    ""deviceversion"": ""14"",    ""syncdate"": ""2024-10-25 09:13:19"",    ""utcTime"": ""2024-10-25 07:12:44.284341Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CEST"",    ""appversion"": ""2.1.3"",    ""configversion"": ""3"",    ""devicemodel"": ""Pixel 7 Pro"",    ""percentComplete"": ""20""  }",result.zip,0
