record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,condiciones_de_luz_estado_de_animo_y_alerta_timestamp,ema_light_v2,currentight_v2,check_mixedlight_v2,additional_light_v2,currentmood_v2,anxious_v2,elated_v2,sad_v2,angry_v2,irritable_v2,energetic_v2,kss_instr_v2,kss_v2,uuid_4_v2,startdate_4_v2,enddate_4_v2,scheduledate_4_v2,status_4_v2,supplementaldata_4_v2,serializedresult_4_v2,condiciones_de_luz_estado_de_animo_y_alerta_complete
FUSPCEU_S021,,,,,,,,,,,,,,,,,,,,,,,,,
FUSPCEU_S021,condiciones_de_luz_estado_de_animo_y_alerta,1,,,1,I,1,L,1,0,0,0,0,0,4,1,3,E4FF30F0-D736-11EF-BD41-7B5F6CC3AFA3,"2025-01-20 15:00:24","2025-01-20 15:01:27",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.6.1"",    ""syncdate"": ""2025-01-20 15:01:27"",    ""utcTime"": ""2025-01-20 14:00:24.191453Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""100""  }",result.zip,0
FUSPCEU_S021,condiciones_de_luz_estado_de_animo_y_alerta,2,,,1,I,1,L,1,0,0,0,0,0,3,1,6,2AA1C670-D752-11EF-BE72-AFFAA2C3E338,"2025-01-20 18:15:37","2025-01-20 18:16:10",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.6.1"",    ""syncdate"": ""2025-01-20 18:16:10"",    ""utcTime"": ""2025-01-20 17:15:37.431757Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""100""  }",result.zip,0
FUSPCEU_S021,condiciones_de_luz_estado_de_animo_y_alerta,3,,,1,L,0,,1,0,0,0,0,0,2,1,6,5C9408E0-D76C-11EF-B197-DBBD6FEEA6DA,"2025-01-20 21:23:08","2025-01-20 21:23:32",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.6.1"",    ""syncdate"": ""2025-01-20 21:23:33"",    ""utcTime"": ""2025-01-20 20:23:08.142890Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""93""  }",result.zip,0
FUSPCEU_S021,condiciones_de_luz_estado_de_animo_y_alerta,4,,,1,O,1,L,1,0,0,0,0,0,2,1,2,31D79E10-D7ED-11EF-A49E-133B6920B2E3,"2025-01-21 12:45:21","2025-01-21 12:45:50",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.6.1"",    ""syncdate"": ""2025-01-21 12:45:51"",    ""utcTime"": ""2025-01-21 11:45:21.520937Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""100""  }",result.zip,0
FUSPCEU_S021,condiciones_de_luz_estado_de_animo_y_alerta,5,,,1,L,1,I,1,0,0,0,0,0,1,1,2,B2D3CD80-D816-11EF-B759-D5ACA25C633A,"2025-01-21 17:42:27","2025-01-21 17:43:30",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.6.1"",    ""syncdate"": ""2025-01-21 17:43:31"",    ""utcTime"": ""2025-01-21 16:42:27.288626Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""100""  }",result.zip,0
FUSPCEU_S021,condiciones_de_luz_estado_de_animo_y_alerta,6,,,1,O,1,L,1,0,0,0,0,2,1,1,3,B59303D0-D832-11EF-A44C-151CA7F35F1D,"2025-01-21 21:02:57","2025-01-21 21:03:24",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.6.1"",    ""syncdate"": ""2025-01-21 21:03:24"",    ""utcTime"": ""2025-01-21 20:02:57.805158Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""100""  }",result.zip,0
FUSPCEU_S021,condiciones_de_luz_estado_de_animo_y_alerta,7,,,1,L,1,O,1,0,1,0,0,0,5,1,2,5F2A23F0-D8A7-11EF-9E7F-2D798610CC4F,"2025-01-22 10:58:03","2025-01-22 10:58:36",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.6.1"",    ""syncdate"": ""2025-01-22 10:58:36"",    ""utcTime"": ""2025-01-22 09:58:03.950976Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""100""  }",result.zip,0
FUSPCEU_S021,condiciones_de_luz_estado_de_animo_y_alerta,8,,,1,L,1,O,1,0,0,0,0,0,5,1,2,AD8A52B0-D8D2-11EF-B76C-DF680A2D207E,"2025-01-22 16:08:03","2025-01-22 16:08:33",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.6.1"",    ""syncdate"": ""2025-01-22 16:08:33"",    ""utcTime"": ""2025-01-22 15:08:03.803229Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""100""  }",result.zip,0
FUSPCEU_S021,condiciones_de_luz_estado_de_animo_y_alerta,9,,,1,L,1,O,1,0,0,0,0,0,2,1,1,A4D91D10-D8E4-11EF-86EA-D5A74D2CB21E,"2025-01-22 18:16:40","2025-01-22 18:17:06",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""16.6.1"",    ""syncdate"": ""2025-01-22 18:17:07"",    ""utcTime"": ""2025-01-22 17:16:40.161105Z"",    ""projectLanguageSelected"": ""en-US"",    ""timezone"": ""CET"",    ""appversion"": ""2.1.7"",    ""buildnumber"": ""149"",    ""configversion"": ""4"",    ""devicemodel"": ""iPhone14,8"",    ""percentComplete"": ""100""  }",result.zip,0
